Order ID,Timestamp Local Date,Order Status,Subtotal
DD-000498,2025-07-27 18:34:00,Delivered,53.76
DD-000499,2025-07-27 12:17:00,Delivered,53.18
DD-000500,2025-07-27 13:34:00,Delivered,38.85
DD-000501,2025-07-27 20:32:00,Delivered,45.38
DD-000502,2025-07-27 12:27:00,Delivered,22.2
DD-000503,2025-07-27 20:35:00,Delivered,59.0
DD-000504,2025-07-27 18:06:00,Delivered,20.15
DD-000505,2025-07-28 18:18:00,Delivered,28.29
DD-000506,2025-07-28 18:44:00,Delivered,36.29
DD-000507,2025-07-28 17:38:00,Delivered,50.47
DD-000508,2025-07-28 17:17:00,Delivered,46.8
DD-000509,2025-07-28 19:59:00,Delivered,19.72
DD-000510,2025-07-28 21:31:00,Delivered,40.46
DD-000511,2025-07-28 17:18:00,Delivered,41.84
DD-000512,2025-07-28 13:09:00,Delivered,34.7
DD-000513,2025-07-28 19:06:00,Delivered,81.74
DD-000514,2025-07-28 18:05:00,Delivered,48.53
DD-000515,2025-07-28 20:17:00,Delivered,87.84
DD-000516,2025-07-28 12:48:00,Delivered,44.47
DD-000517,2025-07-28 12:42:00,Delivered,62.58
DD-000518,2025-07-28 13:18:00,Delivered,40.97
DD-000519,2025-07-28 18:40:00,Delivered,62.27
DD-000520,2025-07-28 19:09:00,Delivered,83.76
DD-000521,2025-07-28 21:11:00,Delivered,33.12
DD-000522,2025-07-28 12:49:00,Delivered,27.12
DD-000523,2025-07-28 18:29:00,Delivered,55.47
DD-000524,2025-07-28 12:18:00,Delivered,19.39
DD-000525,2025-07-28 11:29:00,Delivered,44.93
DD-000526,2025-07-28 19:22:00,Delivered,31.33
DD-000527,2025-07-28 11:25:00,Delivered,24.38
DD-000528,2025-07-28 13:18:00,Delivered,21.05
DD-000529,2025-07-28 18:16:00,Delivered,43.42
DD-000530,2025-07-29 19:13:00,Delivered,72.67
DD-000531,2025-07-29 20:23:00,Delivered,41.05
DD-000532,2025-07-29 20:54:00,Delivered,35.15
DD-000533,2025-07-29 12:59:00,Delivered,23.85
DD-000534,2025-07-29 18:46:00,Delivered,32.29
DD-000535,2025-07-29 20:32:00,Delivered,39.3
DD-000536,2025-07-29 13:05:00,Delivered,69.11
DD-000537,2025-07-29 19:22:00,Delivered,34.26
DD-000538,2025-07-29 20:18:00,Delivered,36.89
DD-000539,2025-07-29 20:32:00,Delivered,89.56
DD-000540,2025-07-29 19:13:00,Delivered,36.52
DD-000541,2025-07-29 18:36:00,Delivered,39.79
DD-000542,2025-07-29 20:13:00,Delivered,34.54
DD-000543,2025-07-29 18:20:00,Delivered,32.16
DD-000544,2025-07-29 17:35:00,Delivered,53.77
DD-000545,2025-07-29 19:14:00,Delivered,31.69
DD-000546,2025-07-29 20:21:00,Delivered,55.71
DD-000547,2025-07-29 17:53:00,Delivered,34.87
DD-000548,2025-07-29 18:43:00,Delivered,27.58
DD-000549,2025-07-30 18:04:00,Delivered,39.69
DD-000550,2025-07-30 18:35:00,Delivered,22.14
DD-000551,2025-07-30 11:33:00,Delivered,38.57
DD-000552,2025-07-30 19:22:00,Delivered,32.54
DD-000553,2025-07-30 21:05:00,Delivered,31.62
DD-000554,2025-07-30 19:08:00,Delivered,49.74
DD-000555,2025-07-30 18:44:00,Delivered,58.1
DD-000556,2025-07-30 12:08:00,Delivered,25.54
DD-000557,2025-07-30 11:34:00,Delivered,24.24
DD-000558,2025-07-30 19:29:00,Delivered,55.74
DD-000559,2025-07-30 19:12:00,Delivered,49.8
DD-000560,2025-07-30 13:17:00,Delivered,39.35
DD-000561,2025-07-30 19:12:00,Delivered,35.55
DD-000562,2025-07-30 12:39:00,Delivered,46.44
DD-000563,2025-07-30 21:36:00,Delivered,42.63
DD-000564,2025-07-30 12:15:00,Delivered,75.82
DD-000565,2025-07-30 17:35:00,Delivered,42.28
DD-000566,2025-07-30 21:54:00,Delivered,44.77
DD-000567,2025-07-30 12:45:00,Delivered,36.01
DD-000568,2025-07-30 13:11:00,Delivered,57.3
DD-000569,2025-07-30 17:29:00,Delivered,40.36
DD-000570,2025-07-31 18:32:00,Delivered,28.59
DD-000571,2025-07-31 17:56:00,Delivered,40.51
DD-000572,2025-07-31 20:26:00,Delivered,35.53
DD-000573,2025-07-31 20:23:00,Delivered,32.48
DD-000574,2025-07-31 11:14:00,Delivered,67.1
DD-000575,2025-07-31 18:25:00,Delivered,36.99
DD-000576,2025-07-31 12:11:00,Delivered,36.54
DD-000577,2025-07-31 20:24:00,Delivered,28.51
DD-000578,2025-07-31 11:01:00,Delivered,27.93
DD-000579,2025-07-31 17:31:00,Delivered,47.29
DD-000580,2025-07-31 21:33:00,Delivered,77.85
DD-000581,2025-07-31 19:58:00,Delivered,72.12
DD-000582,2025-07-31 17:57:00,Delivered,38.88
DD-000583,2025-07-31 11:41:00,Delivered,22.39
DD-000584,2025-07-31 18:48:00,Delivered,33.2
DD-000585,2025-07-31 12:31:00,Delivered,32.07
DD-000586,2025-08-01 18:26:00,Delivered,34.87
DD-000587,2025-08-01 13:53:00,Delivered,32.0
DD-000588,2025-08-01 18:32:00,Delivered,50.99
DD-000589,2025-08-01 21:08:00,Delivered,31.79
DD-000590,2025-08-01 19:29:00,Delivered,54.95
DD-000591,2025-08-01 12:06:00,Delivered,26.77
DD-000592,2025-08-01 18:09:00,Delivered,47.43
DD-000593,2025-08-01 19:25:00,Delivered,42.87
DD-000594,2025-08-01 17:09:00,Delivered,31.59
DD-000595,2025-08-01 19:39:00,Delivered,36.89
DD-000596,2025-08-01 13:59:00,Delivered,74.46
DD-000597,2025-08-01 18:05:00,Delivered,47.1
DD-000598,2025-08-01 19:24:00,Delivered,31.51
DD-000599,2025-08-01 12:16:00,Delivered,46.51
DD-000600,2025-08-01 13:38:00,Delivered,22.4
DD-000601,2025-08-01 13:22:00,Delivered,55.48
DD-000602,2025-08-01 18:00:00,Delivered,64.4
DD-000603,2025-08-01 20:36:00,Delivered,32.91
DD-000604,2025-08-01 18:21:00,Delivered,41.55
DD-000605,2025-08-01 12:43:00,Delivered,52.74
DD-000606,2025-08-01 17:08:00,Delivered,33.54
DD-000607,2025-08-01 18:39:00,Delivered,63.63
DD-000608,2025-08-01 18:22:00,Delivered,21.32
DD-000609,2025-08-01 13:39:00,Delivered,60.58
DD-000610,2025-08-02 21:33:00,Delivered,61.62
DD-000611,2025-08-02 13:17:00,Delivered,32.08
DD-000612,2025-08-02 19:28:00,Delivered,67.24
DD-000613,2025-08-02 13:17:00,Delivered,23.21
DD-000614,2025-08-02 18:57:00,Delivered,45.51
DD-000615,2025-08-02 21:50:00,Delivered,45.11
DD-000616,2025-08-02 19:47:00,Delivered,71.47
DD-000617,2025-08-02 18:39:00,Delivered,22.72
DD-000618,2025-08-02 11:09:00,Delivered,54.81
DD-000619,2025-08-02 20:27:00,Delivered,28.71
DD-000620,2025-08-02 21:56:00,Delivered,39.76
DD-000621,2025-08-02 11:45:00,Delivered,48.11
DD-000622,2025-08-02 21:46:00,Delivered,32.44
DD-000623,2025-08-02 17:00:00,Delivered,41.99
DD-000624,2025-08-02 11:45:00,Delivered,39.01
DD-000625,2025-08-02 18:55:00,Delivered,56.38
DD-000626,2025-08-02 17:24:00,Delivered,38.54
DD-000627,2025-08-02 18:24:00,Delivered,53.15
DD-000628,2025-08-02 11:43:00,Delivered,24.9
DD-000629,2025-08-02 20:28:00,Delivered,55.04
DD-000630,2025-08-02 17:37:00,Delivered,19.13
DD-000631,2025-08-02 19:49:00,Delivered,38.78
DD-000632,2025-08-02 18:45:00,Delivered,47.44
DD-000633,2025-08-02 13:05:00,Delivered,28.99
DD-000634,2025-08-02 19:44:00,Delivered,51.37
DD-000635,2025-08-02 20:42:00,Delivered,42.87
DD-000636,2025-08-02 20:56:00,Delivered,52.96
DD-000637,2025-08-02 21:52:00,Delivered,46.59
DD-000638,2025-08-02 18:29:00,Delivered,54.54
DD-000639,2025-08-02 20:48:00,Delivered,24.41
DD-000640,2025-08-03 13:41:00,Delivered,75.18
DD-000641,2025-08-03 21:39:00,Delivered,37.81
DD-000642,2025-08-03 20:00:00,Delivered,21.37
DD-000643,2025-08-03 18:01:00,Delivered,47.54
DD-000644,2025-08-03 18:57:00,Delivered,53.73
DD-000645,2025-08-03 20:48:00,Delivered,37.21
DD-000646,2025-08-03 20:53:00,Delivered,18.07
DD-000647,2025-08-03 13:28:00,Delivered,24.25
DD-000648,2025-08-03 19:49:00,Delivered,55.79
DD-000649,2025-08-03 13:32:00,Delivered,71.57
DD-000650,2025-08-03 11:53:00,Delivered,49.82
DD-000651,2025-08-03 12:06:00,Delivered,38.88
DD-000652,2025-08-03 18:05:00,Delivered,52.17
DD-000653,2025-08-03 18:48:00,Delivered,36.75
DD-000654,2025-08-03 18:31:00,Delivered,48.75
DD-000655,2025-08-04 12:20:00,Delivered,39.46
DD-000656,2025-08-04 12:39:00,Delivered,30.69
DD-000657,2025-08-04 18:48:00,Delivered,55.4
DD-000658,2025-08-04 12:27:00,Delivered,56.95
DD-000659,2025-08-04 21:42:00,Delivered,23.68
DD-000660,2025-08-04 12:55:00,Delivered,30.64
DD-000661,2025-08-04 13:49:00,Delivered,42.23
DD-000662,2025-08-04 19:50:00,Delivered,22.44
DD-000663,2025-08-04 17:47:00,Delivered,32.77
DD-000664,2025-08-04 20:39:00,Delivered,51.67
DD-000665,2025-08-04 20:43:00,Delivered,52.15
DD-000666,2025-08-04 11:16:00,Delivered,26.32
DD-000667,2025-08-04 20:24:00,Delivered,38.63
DD-000668,2025-08-04 17:07:00,Delivered,72.04
DD-000669,2025-08-04 17:16:00,Delivered,38.41
DD-000670,2025-08-04 13:51:00,Delivered,58.27
DD-000671,2025-08-04 18:43:00,Delivered,23.16
DD-000672,2025-08-05 12:19:00,Delivered,39.12
DD-000673,2025-08-05 12:08:00,Delivered,44.9
DD-000674,2025-08-05 12:59:00,Delivered,31.75
DD-000675,2025-08-05 21:38:00,Delivered,23.96
DD-000676,2025-08-05 20:43:00,Delivered,48.24
DD-000677,2025-08-05 19:20:00,Delivered,50.25
DD-000678,2025-08-05 11:04:00,Delivered,41.81
DD-000679,2025-08-05 21:32:00,Delivered,50.48
DD-000680,2025-08-05 19:12:00,Delivered,72.08
DD-000681,2025-08-05 18:44:00,Delivered,41.93
DD-000682,2025-08-05 19:41:00,Delivered,86.08
DD-000683,2025-08-05 18:23:00,Delivered,59.72
DD-000684,2025-08-05 13:07:00,Delivered,57.5
DD-000685,2025-08-05 20:03:00,Delivered,43.51
DD-000686,2025-08-05 17:05:00,Delivered,60.79
DD-000687,2025-08-05 18:17:00,Delivered,45.88
DD-000688,2025-08-05 11:11:00,Delivered,67.87
DD-000689,2025-08-05 11:16:00,Delivered,86.5
DD-000690,2025-08-06 19:53:00,Delivered,46.42
DD-000691,2025-08-06 17:09:00,Delivered,37.96
DD-000692,2025-08-06 18:16:00,Delivered,41.45
DD-000693,2025-08-06 20:13:00,Delivered,39.14
DD-000694,2025-08-06 12:41:00,Delivered,50.81
DD-000695,2025-08-06 19:21:00,Delivered,36.62
DD-000696,2025-08-06 18:08:00,Delivered,27.97
DD-000697,2025-08-06 18:58:00,Delivered,35.9
DD-000698,2025-08-06 18:50:00,Delivered,25.84
DD-000699,2025-08-06 11:01:00,Delivered,28.92
DD-000700,2025-08-06 18:51:00,Delivered,20.14
DD-000701,2025-08-06 18:31:00,Delivered,45.51
DD-000702,2025-08-07 20:29:00,Delivered,27.28
DD-000703,2025-08-07 12:19:00,Delivered,22.56
DD-000704,2025-08-07 17:56:00,Delivered,25.03
DD-000705,2025-08-07 13:40:00,Delivered,45.11
DD-000706,2025-08-07 11:33:00,Delivered,39.2
DD-000707,2025-08-07 12:28:00,Delivered,54.87
DD-000708,2025-08-07 18:53:00,Delivered,41.92
DD-000709,2025-08-07 19:10:00,Delivered,38.02
DD-000710,2025-08-07 18:08:00,Delivered,61.52
DD-000711,2025-08-07 18:17:00,Delivered,64.5
DD-000712,2025-08-07 18:09:00,Delivered,70.19
DD-000713,2025-08-07 19:37:00,Delivered,74.64
DD-000714,2025-08-07 18:31:00,Delivered,23.32
DD-000715,2025-08-07 12:35:00,Delivered,91.05
DD-000716,2025-08-07 17:16:00,Delivered,49.93
DD-000717,2025-08-07 19:29:00,Delivered,33.7
DD-000718,2025-08-07 20:20:00,Delivered,45.16
DD-000719,2025-08-07 17:44:00,Delivered,57.08
DD-000720,2025-08-08 11:41:00,Delivered,67.12
DD-000721,2025-08-08 20:36:00,Delivered,72.77
DD-000722,2025-08-08 12:53:00,Delivered,48.86
DD-000723,2025-08-08 19:25:00,Delivered,27.76
DD-000724,2025-08-08 17:35:00,Delivered,86.2
DD-000725,2025-08-08 21:28:00,Delivered,37.26
DD-000726,2025-08-08 17:08:00,Delivered,36.9
DD-000727,2025-08-08 12:56:00,Delivered,37.42
DD-000728,2025-08-08 19:13:00,Delivered,51.18
DD-000729,2025-08-08 21:45:00,Delivered,21.46
DD-000730,2025-08-08 18:01:00,Delivered,31.9
DD-000731,2025-08-08 12:12:00,Delivered,37.59
DD-000732,2025-08-08 12:26:00,Delivered,44.5
DD-000733,2025-08-08 17:16:00,Delivered,41.75
DD-000734,2025-08-08 12:17:00,Delivered,55.95
DD-000735,2025-08-08 18:15:00,Delivered,53.56
DD-000736,2025-08-08 13:15:00,Delivered,34.1
DD-000737,2025-08-08 21:44:00,Delivered,30.79
DD-000738,2025-08-08 21:31:00,Delivered,82.21
DD-000739,2025-08-08 18:39:00,Delivered,40.19
DD-000740,2025-08-08 20:57:00,Delivered,65.08
DD-000741,2025-08-08 18:22:00,Delivered,88.65
DD-000742,2025-08-08 21:20:00,Delivered,34.79
DD-000743,2025-08-08 20:06:00,Delivered,50.03
DD-000744,2025-08-08 21:01:00,Delivered,31.28
DD-000745,2025-08-08 17:04:00,Delivered,75.68
DD-000746,2025-08-08 20:43:00,Delivered,31.8
DD-000747,2025-08-08 17:59:00,Delivered,37.42
DD-000748,2025-08-08 12:02:00,Delivered,39.13
DD-000749,2025-08-08 17:19:00,Delivered,41.73
DD-000750,2025-08-08 18:50:00,Delivered,30.52
DD-000751,2025-08-08 13:02:00,Delivered,29.17
DD-000752,2025-08-08 21:17:00,Delivered,29.82
DD-000753,2025-08-08 12:09:00,Delivered,21.66
DD-000754,2025-08-09 19:48:00,Delivered,29.77
DD-000755,2025-08-09 13:37:00,Delivered,51.65
DD-000756,2025-08-09 12:43:00,Delivered,50.8
DD-000757,2025-08-09 13:29:00,Delivered,37.82
DD-000758,2025-08-09 19:42:00,Delivered,36.62
DD-000759,2025-08-09 19:44:00,Delivered,54.0
DD-000760,2025-08-09 11:57:00,Delivered,41.5
DD-000761,2025-08-09 18:31:00,Delivered,54.19
DD-000762,2025-08-09 18:41:00,Delivered,31.95
DD-000763,2025-08-09 21:04:00,Delivered,42.08
DD-000764,2025-08-09 19:29:00,Delivered,62.53
DD-000765,2025-08-09 18:18:00,Delivered,37.41
DD-000766,2025-08-09 12:10:00,Delivered,60.51
DD-000767,2025-08-09 11:16:00,Delivered,25.1
DD-000768,2025-08-09 13:19:00,Delivered,50.57
DD-000769,2025-08-09 12:18:00,Delivered,32.68
DD-000770,2025-08-09 17:53:00,Delivered,35.51
DD-000771,2025-08-09 12:45:00,Delivered,39.35
DD-000772,2025-08-09 17:15:00,Delivered,53.27
DD-000773,2025-08-09 19:19:00,Delivered,22.38
DD-000774,2025-08-09 19:18:00,Delivered,33.82
DD-000775,2025-08-09 12:42:00,Delivered,32.66
DD-000776,2025-08-09 11:19:00,Delivered,36.23
DD-000777,2025-08-09 20:27:00,Delivered,40.96
DD-000778,2025-08-09 17:12:00,Delivered,70.96
DD-000779,2025-08-09 20:12:00,Delivered,62.04
DD-000780,2025-08-09 21:31:00,Delivered,63.81
DD-000781,2025-08-09 17:24:00,Delivered,54.43
DD-000782,2025-08-10 17:13:00,Delivered,44.36
DD-000783,2025-08-10 19:33:00,Delivered,37.35
DD-000784,2025-08-10 17:32:00,Delivered,49.82
DD-000785,2025-08-10 20:40:00,Delivered,40.11
DD-000786,2025-08-10 19:51:00,Delivered,36.14
DD-000787,2025-08-10 12:02:00,Delivered,52.48
DD-000788,2025-08-10 12:01:00,Delivered,58.81
DD-000789,2025-08-10 17:56:00,Delivered,65.3
DD-000790,2025-08-10 11:13:00,Delivered,39.86
DD-000791,2025-08-10 12:47:00,Delivered,50.93
DD-000792,2025-08-10 20:06:00,Delivered,50.74
DD-000793,2025-08-10 13:49:00,Delivered,47.29
DD-000794,2025-08-10 17:52:00,Delivered,49.08
DD-000795,2025-08-10 17:26:00,Delivered,106.62
DD-000796,2025-08-10 20:39:00,Delivered,34.61
DD-000797,2025-08-10 18:05:00,Delivered,32.62
DD-000798,2025-08-10 12:01:00,Delivered,34.89
DD-000799,2025-08-10 19:05:00,Delivered,38.51
DD-000800,2025-08-10 18:14:00,Delivered,33.26
DD-000801,2025-08-10 20:52:00,Delivered,57.33
DD-000802,2025-08-10 19:11:00,Delivered,56.3
DD-000803,2025-08-10 18:39:00,Delivered,63.29
DD-000804,2025-08-10 18:38:00,Delivered,33.45
DD-000805,2025-08-10 11:43:00,Delivered,28.62
DD-000806,2025-08-10 12:43:00,Delivered,37.14
DD-000807,2025-08-10 19:21:00,Delivered,78.28
DD-000808,2025-08-10 17:45:00,Delivered,47.28
DD-000809,2025-08-10 19:20:00,Delivered,42.89
DD-000810,2025-08-10 18:01:00,Delivered,25.3
DD-000811,2025-08-10 20:08:00,Delivered,43.76
DD-000812,2025-08-10 20:04:00,Delivered,45.0
DD-000813,2025-08-10 18:37:00,Delivered,43.08
DD-000814,2025-08-10 13:28:00,Delivered,45.21
DD-000815,2025-08-10 12:06:00,Delivered,49.82
DD-000816,2025-08-10 18:07:00,Delivered,37.8
DD-000817,2025-08-11 19:37:00,Delivered,45.1
DD-000818,2025-08-11 12:22:00,Delivered,36.17
DD-000819,2025-08-11 18:59:00,Delivered,20.68
DD-000820,2025-08-11 13:42:00,Delivered,70.65
DD-000821,2025-08-11 18:49:00,Delivered,44.92
DD-000822,2025-08-11 12:06:00,Delivered,32.66
DD-000823,2025-08-11 19:01:00,Delivered,44.31
DD-000824,2025-08-11 17:20:00,Delivered,30.72
DD-000825,2025-08-11 20:06:00,Delivered,29.4
DD-000826,2025-08-11 12:57:00,Delivered,45.55
DD-000827,2025-08-11 20:43:00,Delivered,42.58
DD-000828,2025-08-11 17:18:00,Delivered,38.76
DD-000829,2025-08-11 11:30:00,Delivered,38.41
DD-000830,2025-08-11 17:38:00,Delivered,28.24
DD-000831,2025-08-11 18:07:00,Delivered,33.58
DD-000832,2025-08-11 12:13:00,Delivered,36.6
DD-000833,2025-08-11 17:09:00,Delivered,58.9
DD-000834,2025-08-12 12:19:00,Delivered,27.37
DD-000835,2025-08-12 12:21:00,Delivered,34.32
DD-000836,2025-08-12 19:45:00,Delivered,43.79
DD-000837,2025-08-12 19:17:00,Delivered,58.61
DD-000838,2025-08-12 13:44:00,Delivered,28.98
DD-000839,2025-08-12 11:41:00,Delivered,35.04
DD-000840,2025-08-12 17:12:00,Delivered,44.79
DD-000841,2025-08-12 13:09:00,Delivered,56.99
DD-000842,2025-08-12 12:07:00,Delivered,27.34
DD-000843,2025-08-12 13:30:00,Delivered,37.15
DD-000844,2025-08-12 11:34:00,Delivered,45.55
DD-000845,2025-08-12 18:52:00,Delivered,29.32
DD-000846,2025-08-13 18:34:00,Delivered,38.36
DD-000847,2025-08-13 17:04:00,Delivered,49.45
DD-000848,2025-08-13 11:52:00,Delivered,68.11
DD-000849,2025-08-13 17:55:00,Delivered,55.17
DD-000850,2025-08-13 18:53:00,Delivered,58.47
DD-000851,2025-08-13 13:45:00,Delivered,43.02
DD-000852,2025-08-13 13:14:00,Delivered,20.34
DD-000853,2025-08-13 21:04:00,Delivered,35.47
DD-000854,2025-08-13 13:46:00,Delivered,28.89
DD-000855,2025-08-13 18:52:00,Delivered,34.17
DD-000856,2025-08-13 20:20:00,Delivered,36.22
DD-000857,2025-08-13 19:36:00,Delivered,19.42
DD-000858,2025-08-13 12:31:00,Delivered,39.04
DD-000859,2025-08-13 12:50:00,Delivered,42.99
DD-000860,2025-08-13 17:16:00,Delivered,44.62
DD-000861,2025-08-13 21:52:00,Delivered,29.54
DD-000862,2025-08-14 12:18:00,Delivered,24.63
DD-000863,2025-08-14 20:05:00,Delivered,48.69
DD-000864,2025-08-14 19:41:00,Delivered,30.86
DD-000865,2025-08-14 19:44:00,Delivered,50.75
DD-000866,2025-08-14 17:06:00,Delivered,34.0
DD-000867,2025-08-14 19:45:00,Delivered,30.45
DD-000868,2025-08-14 11:54:00,Delivered,45.83
DD-000869,2025-08-14 20:24:00,Delivered,44.55
DD-000870,2025-08-14 17:22:00,Delivered,39.03
DD-000871,2025-08-14 12:30:00,Delivered,23.03
DD-000872,2025-08-14 20:46:00,Delivered,22.13
DD-000873,2025-08-14 17:44:00,Delivered,27.69
DD-000874,2025-08-14 21:12:00,Delivered,84.38
DD-000875,2025-08-14 13:22:00,Delivered,37.24
DD-000876,2025-08-14 12:39:00,Delivered,21.38
DD-000877,2025-08-14 21:53:00,Delivered,56.29
DD-000878,2025-08-14 20:29:00,Delivered,36.7
DD-000879,2025-08-14 12:02:00,Delivered,35.07
DD-000880,2025-08-15 12:26:00,Delivered,28.07
DD-000881,2025-08-15 12:50:00,Delivered,34.82
DD-000882,2025-08-15 20:25:00,Delivered,35.0
DD-000883,2025-08-15 18:08:00,Delivered,47.71
DD-000884,2025-08-15 11:08:00,Delivered,27.86
DD-000885,2025-08-15 19:24:00,Delivered,41.64
DD-000886,2025-08-15 12:21:00,Delivered,37.46
DD-000887,2025-08-15 19:38:00,Delivered,61.92
DD-000888,2025-08-15 12:01:00,Delivered,50.21
DD-000889,2025-08-15 12:26:00,Delivered,41.05
DD-000890,2025-08-15 12:13:00,Delivered,35.35
DD-000891,2025-08-15 19:54:00,Delivered,53.32
DD-000892,2025-08-15 18:22:00,Delivered,43.55
DD-000893,2025-08-15 17:14:00,Delivered,59.55
DD-000894,2025-08-15 12:32:00,Delivered,65.65
DD-000895,2025-08-15 19:45:00,Delivered,64.06
DD-000896,2025-08-15 20:54:00,Delivered,26.48
DD-000897,2025-08-15 20:13:00,Delivered,27.24
DD-000898,2025-08-15 12:53:00,Delivered,73.75
DD-000899,2025-08-15 19:28:00,Delivered,42.76
DD-000900,2025-08-15 18:51:00,Delivered,53.48
DD-000901,2025-08-15 20:05:00,Delivered,25.31
DD-000902,2025-08-15 12:01:00,Delivered,41.17
DD-000903,2025-08-15 11:52:00,Delivered,62.0
DD-000904,2025-08-15 12:37:00,Delivered,41.52
DD-000905,2025-08-15 18:19:00,Delivered,25.33
DD-000906,2025-08-15 18:44:00,Delivered,25.86
DD-000907,2025-08-16 19:47:00,Delivered,48.73
DD-000908,2025-08-16 12:37:00,Delivered,57.88
DD-000909,2025-08-16 18:51:00,Delivered,55.88
DD-000910,2025-08-16 18:31:00,Delivered,41.43
DD-000911,2025-08-16 11:49:00,Delivered,55.54
DD-000912,2025-08-16 20:40:00,Delivered,38.04
DD-000913,2025-08-16 21:01:00,Delivered,40.1
DD-000914,2025-08-16 17:36:00,Delivered,48.63
DD-000915,2025-08-16 21:59:00,Delivered,43.57
DD-000916,2025-08-16 20:03:00,Delivered,77.82
DD-000917,2025-08-16 11:54:00,Delivered,26.62
DD-000918,2025-08-16 12:03:00,Delivered,38.86
DD-000919,2025-08-16 19:01:00,Delivered,50.8
DD-000920,2025-08-16 18:47:00,Delivered,29.48
DD-000921,2025-08-16 19:10:00,Delivered,38.78
DD-000922,2025-08-16 19:06:00,Delivered,42.33
DD-000923,2025-08-16 18:37:00,Delivered,38.61
DD-000924,2025-08-16 21:20:00,Delivered,42.61
DD-000925,2025-08-16 19:00:00,Delivered,85.53
DD-000926,2025-08-16 18:46:00,Delivered,27.9
DD-000927,2025-08-16 21:00:00,Delivered,33.08
DD-000928,2025-08-16 19:51:00,Delivered,59.89
DD-000929,2025-08-16 20:43:00,Delivered,18.25
DD-000930,2025-08-17 19:16:00,Delivered,25.02
DD-000931,2025-08-17 12:47:00,Delivered,59.95
DD-000932,2025-08-17 20:55:00,Delivered,76.97
DD-000933,2025-08-17 19:31:00,Delivered,27.19
DD-000934,2025-08-17 13:57:00,Delivered,80.16
DD-000935,2025-08-17 13:11:00,Delivered,46.85
DD-000936,2025-08-17 13:10:00,Delivered,43.22
DD-000937,2025-08-17 11:52:00,Delivered,22.59
DD-000938,2025-08-17 19:38:00,Delivered,62.89
DD-000939,2025-08-17 17:39:00,Delivered,47.74
DD-000940,2025-08-17 18:04:00,Delivered,52.56
DD-000941,2025-08-17 13:24:00,Delivered,57.55
DD-000942,2025-08-17 12:41:00,Delivered,22.83
DD-000943,2025-08-17 17:54:00,Delivered,32.98
DD-000944,2025-08-17 19:37:00,Delivered,45.05
DD-000945,2025-08-17 18:47:00,Delivered,36.07
DD-000946,2025-08-17 17:37:00,Delivered,42.56
DD-000947,2025-08-17 18:28:00,Delivered,44.73
DD-000948,2025-08-17 18:23:00,Delivered,23.42
DD-000949,2025-08-17 19:20:00,Delivered,46.67
DD-000950,2025-08-17 12:31:00,Delivered,37.69
DD-000951,2025-08-17 18:08:00,Delivered,32.87
DD-000952,2025-08-18 19:04:00,Delivered,40.83
DD-000953,2025-08-18 11:46:00,Delivered,63.6
DD-000954,2025-08-18 13:44:00,Delivered,34.15
DD-000955,2025-08-18 20:28:00,Delivered,26.82
DD-000956,2025-08-18 18:34:00,Delivered,36.29
DD-000957,2025-08-18 20:26:00,Delivered,48.41
DD-000958,2025-08-18 12:54:00,Delivered,37.28
DD-000959,2025-08-18 13:19:00,Delivered,43.02
DD-000960,2025-08-18 18:06:00,Delivered,42.93
DD-000961,2025-08-18 12:55:00,Delivered,31.4
DD-000962,2025-08-18 17:57:00,Delivered,16.75
DD-000963,2025-08-18 12:14:00,Delivered,32.32
DD-000964,2025-08-18 13:19:00,Delivered,45.38
DD-000965,2025-08-18 12:06:00,Delivered,41.96
DD-000966,2025-08-19 17:39:00,Delivered,54.72
DD-000967,2025-08-19 19:50:00,Delivered,45.73
DD-000968,2025-08-19 13:03:00,Delivered,42.23
DD-000969,2025-08-19 20:17:00,Delivered,35.0
DD-000970,2025-08-19 13:28:00,Delivered,34.78
DD-000971,2025-08-19 12:13:00,Delivered,20.39
DD-000972,2025-08-19 11:02:00,Delivered,38.77
DD-000973,2025-08-19 19:08:00,Delivered,39.15
DD-000974,2025-08-19 12:56:00,Delivered,35.25
DD-000975,2025-08-19 19:14:00,Delivered,44.66
DD-000976,2025-08-19 17:10:00,Delivered,46.8
DD-000977,2025-08-19 21:12:00,Delivered,53.28
DD-000978,2025-08-19 11:47:00,Delivered,38.7
DD-000979,2025-08-19 19:14:00,Delivered,51.72
